title,url
Dehaze-RetinexGAN: Real-World Image Dehazing via Retinex-based Generative Adversarial Network,https://papers.cool/venue/32862@AAAI
AugRefer: Advancing 3D Visual Grounding via Cross-Modal Augmentation and Spatial Relation-based Referring,https://papers.cool/venue/32863@AAAI
GCD: Advancing Vision-Language Models for Incremental Object Detection via Global Alignment and Correspondence Distillation,https://papers.cool/venue/32864@AAAI
From Coarse to Fine: A Matching and Alignment Framework for Unsupervised Cross-View Geo-Localization,https://papers.cool/venue/32865@AAAI
RefDetector: A Simple Yet Effective Matching-based Method for Referring Expression Comprehension,https://papers.cool/venue/32866@AAAI
Hierarchical Alignment-enhanced Adaptive Grounding Network for Generalized Referring Expression Comprehension,https://papers.cool/venue/32867@AAAI
SigStyle: Signature Style Transfer via Personalized Text-to-Image Models,https://papers.cool/venue/32868@AAAI
Enhancing Fine-Grained Vision-Language Pretraining with Negative Augmented Samples,https://papers.cool/venue/32869@AAAI
Breaking Barriers in Physical-World Adversarial Examples: Improving Robustness and Transferability via Robust Feature,https://papers.cool/venue/32870@AAAI
Aligning Composed Query with Image via Discriminative Perception from Negative Correspondences,https://papers.cool/venue/32871@AAAI
HoneypotNet: Backdoor Attacks Against Model Extraction,https://papers.cool/venue/32872@AAAI
Capturing the Unseen: Vision-Free Facial Motion Capture Using Inertial Measurement Units,https://papers.cool/venue/32873@AAAI
AnyTalk: Multi-modal Driven Multi-domain Talking Head Generation,https://papers.cool/venue/32874@AAAI
LIBA: Language Instructed Multi-granularity Bridge Assistant for 3D Visual Grounding,https://papers.cool/venue/32875@AAAI
Re-Attentional Controllable Video Diffusion Editing,https://papers.cool/venue/32876@AAAI
InstructAvatar: Text-Guided Emotion and Motion Control for Avatar Generation,https://papers.cool/venue/32877@AAAI
DeMo: Decoupled Feature-Based Mixture of Experts for Multi-Modal Object Re-Identification,https://papers.cool/venue/32878@AAAI
MambaPro: Multi-Modal Object Re-identification with Mamba Aggregation and Synergistic Prompt,https://papers.cool/venue/32879@AAAI
IteRPrimE: Zero-shot Referring Image Segmentation with Iterative Grad-CAM Refinement and Primary Word Emphasis,https://papers.cool/venue/32880@AAAI
Target Scanpath-Guided 360-Degree Image Enhancement,https://papers.cool/venue/32881@AAAI
DualNet: Robust Self-Supervised Stereo Matching with Pseudo-Label Supervision,https://papers.cool/venue/32882@AAAI
Precision-Enhanced Human-Object Contact Detection via Depth-Aware Perspective Interaction and Object Texture Restoration,https://papers.cool/venue/32883@AAAI
CVLUE: A New Benchmark Dataset for Chinese Vision-Language Understanding Evaluation,https://papers.cool/venue/32884@AAAI
Mamba YOLO: A Simple Baseline for Object Detection with State Space Model,https://papers.cool/venue/32885@AAAI
Style Nursing with Spatial and Semantic Guidance for Zero-Shot Traffic Scene Style Transfer,https://papers.cool/venue/32886@AAAI
Thermal-Aware Low-Light Image Enhancement: A Real-World Benchmark and a New Light-Weight Model,https://papers.cool/venue/32887@AAAI
TdAttenMix: Top-Down Attention Guided Mixup,https://papers.cool/venue/32888@AAAI
Attention-Imperceptible Backdoor Attacks on Vision Transformers,https://papers.cool/venue/32889@AAAI
LLM-RG4: Flexible and Factual Radiology Report Generation Across Diverse Input Contexts,https://papers.cool/venue/32890@AAAI
WaveLoss: An Adaptive Dynamic Loss for Deep Gait Recognition,https://papers.cool/venue/32891@AAAI
MSV-PCT: Multi-Sparse-View Enhanced Transformer Framework for Salient Object Detection in Point Clouds,https://papers.cool/venue/32892@AAAI
GlyphSR: A Simple Glyph-Aware Framework for Scene Text Image Super-Resolution,https://papers.cool/venue/32893@AAAI
VA-AR: Learning Velocity-Aware Action Representations with Mixture of Window Attention,https://papers.cool/venue/32894@AAAI
GraphAvatar: Compact Head Avatars with GNN-Generated 3D Gaussians,https://papers.cool/venue/32895@AAAI
Power of Diversity: Enhancing Data-Free Black-Box Attack with Domain-Augmented Learning,https://papers.cool/venue/32896@AAAI
Achieving Lightweight Super-Resolution for Real-Time Computer Graphics,https://papers.cool/venue/32897@AAAI
Multi-axis Prompt and Multi-dimension Fusion Network for All-in-one Weather-degraded Image Restoration,https://papers.cool/venue/32898@AAAI
USDRL: Unified Skeleton-Based Dense Representation Learning with Multi-Grained Feature Decorrelation,https://papers.cool/venue/32899@AAAI
REPEAT: Improving Uncertainty Estimation in Representation Learning Explainability,https://papers.cool/venue/32900@AAAI
Spin: Diffusion-based Semantic Image Painting Through Independent Information Injection,https://papers.cool/venue/32901@AAAI
Language Prompt for Autonomous Driving,https://papers.cool/venue/32902@AAAI
Structural Pruning via Spatial-aware Information Redundancy for Semantic Segmentation,https://papers.cool/venue/32903@AAAI
CoRe: Context-Regularized Text Embedding Learning for Text-to-Image Personalization,https://papers.cool/venue/32904@AAAI
Debiased All-in-one Image Restoration with Task Uncertainty Regularization,https://papers.cool/venue/32905@AAAI
LVPTrack: High Performance Domain Adaptive UAV Tracking with Label Aligned Visual Prompt Tuning,https://papers.cool/venue/32906@AAAI
SVRMamba: Slice-to-Volume Reconstruction from Multiple MRI Stacks with Slice Sequence Guided Mamba,https://papers.cool/venue/32907@AAAI
ICM-Assistant: Instruction-tuning Multimodal Large Language Models for Rule-based Explainable Image Content Moderation,https://papers.cool/venue/32908@AAAI
VarCMP: Adapting Cross-Modal Pre-Training Models for Video Anomaly Retrieval,https://papers.cool/venue/32909@AAAI
Realistic Noise Synthesis with Diffusion Models,https://papers.cool/venue/32910@AAAI
DC-PCN: Point Cloud Completion Network with Dual-Codebook Guided Quantization,https://papers.cool/venue/32911@AAAI
PanAdapter: Two-Stage Fine-Tuning with Spatial-Spectral Priors Injecting for Pansharpening,https://papers.cool/venue/32912@AAAI
Combating Multimodal LLM Hallucination via Bottom-Up Holistic Reasoning,https://papers.cool/venue/32913@AAAI
CustomCrafter: Customized Video Generation with Preserving Motion and Concept Composition Abilities,https://papers.cool/venue/32914@AAAI
Deconfound Semantic Shift and Incompleteness in Incremental Few-shot Semantic Segmentation,https://papers.cool/venue/32915@AAAI
Video Repurposing from User Generated Content: A Large-scale Dataset and Benchmark,https://papers.cool/venue/32916@AAAI
Unlearning Concepts in Diffusion Model via Concept Domain Correction and Concept Preserving Gradient,https://papers.cool/venue/32917@AAAI
MUCD: Unsupervised Point Cloud Change Detection via Masked Consistency,https://papers.cool/venue/32918@AAAI
Sparis: Neural Implicit Surface Reconstruction of Indoor Scenes from Sparse Views,https://papers.cool/venue/32919@AAAI
FriendsQA: A New Large-Scale Deep Video Understanding Dataset with Fine-grained Topic Categorization for Story Videos,https://papers.cool/venue/32920@AAAI
Hierarchically Controlled Deformable 3D Gaussians for Talking Head Synthesis,https://papers.cool/venue/32921@AAAI
Relaxed Rotational Equivariance via G-Biases in Vision,https://papers.cool/venue/32922@AAAI
Unified Knowledge Maintenance Pruning and Progressive Recovery with Weight Recalling for Large Vision-Language Models,https://papers.cool/venue/32923@AAAI
GEONet: Global Enhancement and Optimization Network for Lane Detection,https://papers.cool/venue/32924@AAAI
Enhancing Close-up Novel View Synthesis via Pseudo-labeling,https://papers.cool/venue/32925@AAAI
Multi-Shape Matching with Cycle Consistency Basis via Functional Maps,https://papers.cool/venue/32926@AAAI
PlaNet: Learning to Mitigate Atmospheric Turbulence in Planetary Images,https://papers.cool/venue/32927@AAAI
CA-Edit: Causality-Aware Condition Adapter for High-Fidelity Local Facial Attribute Editing,https://papers.cool/venue/32928@AAAI
POPoS: Improving Efficient and Robust Facial Landmark Detection with Parallel Optimal Position Search,https://papers.cool/venue/32929@AAAI
Wavelet-Driven Masked Image Modeling: A Path to Efficient Visual Representation,https://papers.cool/venue/32930@AAAI
Cross-Modal Stealth: A Coarse-to-Fine Attack Framework for RGB-T Tracker,https://papers.cool/venue/32931@AAAI
ReMask-Animate: Refined Character Image Animation Using Mask-Guided Adapters,https://papers.cool/venue/32932@AAAI
SMR-Net: Semantic-Guided Mutually Reinforcing Network for Cross-Modal Image Fusion and Salient Object Detection,https://papers.cool/venue/32933@AAAI
Boosting Vision State Space Model with Fractal Scanning,https://papers.cool/venue/32934@AAAI
Text Proxy: Decomposing Retrieval from a 1-to-N Relationship into N 1-to-1 Relationships for Text-Video Retrieval,https://papers.cool/venue/32935@AAAI
Radiology Report Generation via Multi-objective Preference Optimization,https://papers.cool/venue/32936@AAAI
FBRT-YOLO: Faster and Better for Real-Time Aerial Image Detection,https://papers.cool/venue/32937@AAAI
Cross-modulated Attention Transformer for RGBT Tracking,https://papers.cool/venue/32938@AAAI
Spatial Annealing for Efficient Few-shot Neural Rendering,https://papers.cool/venue/32939@AAAI
Occlusion-Embedded Hybrid Transformer for Light Field Super-Resolution,https://papers.cool/venue/32940@AAAI
Omni-Query Active Learning for Source-Free Domain Adaptive Cross-Modality 3D Semantic Segmentation,https://papers.cool/venue/32941@AAAI
TextRefiner: Internal Visual Feature as Efficient Refiner for Vision-Language Models Prompt Tuning,https://papers.cool/venue/32942@AAAI
Robust Tracking via Mamba-based Context-aware Token Learning,https://papers.cool/venue/32943@AAAI
Discrete Prior-Based Temporal-Coherent Content Prediction for Blind Face Video Restoration,https://papers.cool/venue/32944@AAAI
Expand VSR Benchmark for VLLM to Expertize in Spatial Rules,https://papers.cool/venue/32945@AAAI
PointTalk: Audio-Driven Dynamic Lip Point Cloud for 3D Gaussian-based Talking Head Synthesis,https://papers.cool/venue/32946@AAAI
HieraFashDiff: Hierarchical Fashion Design with Multi-stage Diffusion Models,https://papers.cool/venue/32947@AAAI
Exploring Temporal Event Cues for Dense Video Captioning in Cyclic Co-Learning,https://papers.cool/venue/32948@AAAI
Unpaired Multi-Domain Histopathology Virtual Staining Using Dual Path Prompted Inversion,https://papers.cool/venue/32949@AAAI
Few-Shot Incremental Learning via Foreground Aggregation and Knowledge Transfer for Audio-Visual Semantic Segmentation,https://papers.cool/venue/32950@AAAI
DiffScene: Diffusion-Based Safety-Critical Scenario Generation for Autonomous Vehicles,https://papers.cool/venue/32951@AAAI
Details Enhancement in Unsigned Distance Field Learning for High-fidelity 3D Surface Reconstruction,https://papers.cool/venue/32952@AAAI
FR²Seg: Continual Segmentation Across Multiple Sites via Fourier Style Replay and Adaptive Consistency Regularization,https://papers.cool/venue/32953@AAAI
Less Is More: Token Context-Aware Learning for Object Tracking,https://papers.cool/venue/32954@AAAI
3DHumanEdit: Multi-modal Body Part-aware Conditioning Information Integration for 3D Human Manipulation,https://papers.cool/venue/32955@AAAI
A Unified Loss for Handling Inter-Class and Intra-Class Imbalance in Medical Image Segmentation,https://papers.cool/venue/32956@AAAI
Attention-Driven GUI Grounding: Leveraging Pretrained Multimodal Large Language Models Without Fine-Tuning,https://papers.cool/venue/32957@AAAI
Exploiting Continuous Motion Clues for Vision-Based Occupancy Prediction,https://papers.cool/venue/32958@AAAI
DanceFix: An Exploration in Group Dance Neatness Assessment Through Fixing Abnormal Challenges of Human Pose,https://papers.cool/venue/32959@AAAI
Motion Artifact Removal in Pixel-Frequency Domain via Alternate Masks and Diffusion Model,https://papers.cool/venue/32960@AAAI
OmniSR: Shadow Removal Under Direct and Indirect Lighting,https://papers.cool/venue/32961@AAAI
CLIP-driven View-aware Prompt Learning for Unsupervised Vehicle Re-identification,https://papers.cool/venue/32962@AAAI
Physical-aware Neural Radiance Fields for Efficient Exposure Correction,https://papers.cool/venue/32963@AAAI
DASK: Distribution Rehearsing via Adaptive Style Kernel Learning for Exemplar-Free Lifelong Person Re-Identification,https://papers.cool/venue/32964@AAAI
Multiple Feature Refining Network for Visual Emotion Distribution Learning,https://papers.cool/venue/32965@AAAI
SCKD: Semi-Supervised Cross-Modality Knowledge Distillation for 4D Radar Object Detection,https://papers.cool/venue/32966@AAAI
Motion-adaptive Transformer for Event-based Image Deblurring,https://papers.cool/venue/32967@AAAI
LiON: Learning Point-Wise Abstaining Penalty for LiDAR Outlier DetectioN Using Diverse Synthetic Data,https://papers.cool/venue/32968@AAAI
TB-HSU: Hierarchical 3D Scene Understanding with Contextual Affordances,https://papers.cool/venue/32969@AAAI
PDDM: Pseudo Depth Diffusion Model for RGB-PD Semantic Segmentation Based in Complex Indoor Scenes,https://papers.cool/venue/32970@AAAI
Zero-shot Video Moment Retrieval via Off-the-shelf Multimodal Large Language Models,https://papers.cool/venue/32971@AAAI
HOIMamba: Efficient Mamba-based Disentangled Progressive Learning for HOI Detection,https://papers.cool/venue/32972@AAAI
OOTDiffusion: Outfitting Fusion Based Latent Diffusion for Controllable Virtual Try-On,https://papers.cool/venue/32973@AAAI
FLAME: Learning to Navigate with Multimodal LLM in Urban Environments,https://papers.cool/venue/32974@AAAI
FATE: Feature-Adapted Parameter Tuning for Vision-Language Models,https://papers.cool/venue/32975@AAAI
Toward Modality Gap: Vision Prototype Learning for Weakly-supervised Semantic Segmentation with CLIP,https://papers.cool/venue/32976@AAAI
FreeCap: Hybrid Calibration-Free Motion Capture in Open Environments,https://papers.cool/venue/32977@AAAI
Towards Adversarially Robust Dataset Distillation by Curvature Regularization,https://papers.cool/venue/32978@AAAI
ShotVL: Human-Centric Highlight Frame Retrieval via Language Queries,https://papers.cool/venue/32979@AAAI
RetouchGPT: LLM-based Interactive High-Fidelity Face Retouching via Imperfection Prompting,https://papers.cool/venue/32980@AAAI
Physical Marker: Revealing Invisible Hyperlinks Hidden in Printed Trademarks,https://papers.cool/venue/32981@AAAI
TG-LLaVA: Text Guided LLaVA via Learnable Latent Embeddings,https://papers.cool/venue/32982@AAAI
EvSTVSR: Event Guided Space-Time Video Super-Resolution,https://papers.cool/venue/32983@AAAI
SymmCompletion: High-Fidelity and High-Consistency Point Cloud Completion with Symmetry Guidance,https://papers.cool/venue/32984@AAAI
Towards Universal Rainy Image Restoration: Benchmark and Baseline,https://papers.cool/venue/32985@AAAI
SGTC: Semantic-Guided Triplet Co-training for Sparsely Annotated Semi-Supervised Medical Image Segmentation,https://papers.cool/venue/32986@AAAI
OLiDM: Object-aware LiDAR Diffusion Models for Autonomous Driving,https://papers.cool/venue/32987@AAAI
Data-Free Universal Attack by Exploiting the Intrinsic Vulnerability of Deep Models,https://papers.cool/venue/32988@AAAI
PBECount: Prompt-Before-Extract Paradigm for Class-Agnostic Counting,https://papers.cool/venue/32989@AAAI
Multi-Teacher Knowledge Distillation with Reinforcement Learning for Visual Recognition,https://papers.cool/venue/32990@AAAI
Robust Image Hashing Based on Contrastive Masked Autoencoder with Weak-Strong Augmentation Alignment,https://papers.cool/venue/32991@AAAI
PlanLLM: Video Procedure Planning with Refinable Large Language Models,https://papers.cool/venue/32992@AAAI
3CAD: A Large-Scale Real-World 3C Product Dataset for Unsupervised Anomaly Detection,https://papers.cool/venue/32993@AAAI
CLIP-MSM: A Multi-Semantic Mapping Brain Representation for Human High-Level Visual Cortex,https://papers.cool/venue/32994@AAAI
PointDGMamba: Domain Generalization of Point Cloud Classification via Generalized State Space Model,https://papers.cool/venue/32995@AAAI
Pinwheel-shaped Convolution and Scale-based Dynamic Loss for Infrared Small Target Detection,https://papers.cool/venue/32996@AAAI
Diffusion Prior Interpolation for Flexibility Real-World Face Super-Resolution,https://papers.cool/venue/32997@AAAI
Semi-Supervised Clustering Framework for Fine-grained Scene Graph Generation,https://papers.cool/venue/32998@AAAI
SMamba: Sparse Mamba for Event-based Object Detection,https://papers.cool/venue/32999@AAAI
One-Shot Reference-based Structure-Aware Image to Sketch Synthesis,https://papers.cool/venue/33000@AAAI
LiDAR-LLM: Exploring the Potential of Large Language Models for 3D LiDAR Understanding,https://papers.cool/venue/33001@AAAI
MegActor-Sigma: Unlocking Flexible Mixed-Modal Control in Portrait Animation with Diffusion Transformer,https://papers.cool/venue/33002@AAAI
Asymmetric Hierarchical Difference-aware Interaction Network for Event-guided Motion Deblurring,https://papers.cool/venue/33003@AAAI
Dual Information Purification for Lightweight SAR Object Detection,https://papers.cool/venue/33004@AAAI
DriveGazen: Event-Based Driving Status Recognition Using Conventional Camera,https://papers.cool/venue/33005@AAAI
Semantic Segmentation on Raindrop Degraded Images Using Two-Stage Dual Teacher-Student Learning,https://papers.cool/venue/33006@AAAI
ERF: A Benchmark Dataset for Robust Semantic Segmentation Under Extreme Rainfall Conditions,https://papers.cool/venue/33007@AAAI
FreqTS: Frequency-Aware Token Selection for Accelerating Diffusion Models,https://papers.cool/venue/33008@AAAI
Topo2Seq: Enhanced Topology Reasoning via Topology Sequence Learning,https://papers.cool/venue/33009@AAAI
Driving in the Occupancy World: Vision-Centric 4D Occupancy Forecasting and Planning via World Models for Autonomous Driving,https://papers.cool/venue/33010@AAAI
UAWTrack: Universal 3D Single Object Tracking in Adverse Weather,https://papers.cool/venue/33011@AAAI
RealPortrait: Realistic Portrait Animation with Diffusion Transformers,https://papers.cool/venue/33012@AAAI
UniDemoiré: Towards Universal Image Demoiréing with Data Generation and Synthesis,https://papers.cool/venue/33013@AAAI
GURecon: Learning Detailed 3D Geometric Uncertainties for Neural Surface Reconstruction,https://papers.cool/venue/33014@AAAI
Single Image Rolling Shutter Removal with Diffusion Models,https://papers.cool/venue/33015@AAAI
Predicting the Original Appearance of Damaged Historical Documents,https://papers.cool/venue/33016@AAAI
MMGDreamer: Mixed-Modality Graph for Geometry-Controllable 3D Indoor Scene Generation,https://papers.cool/venue/33017@AAAI
MoRe: Class Patch Attention Needs Regularization for Weakly Supervised Semantic Segmentation,https://papers.cool/venue/33018@AAAI
MM-Tracker: Motion Mamba for UAV-platform Multiple Object Tracking,https://papers.cool/venue/33019@AAAI
As Pseudo-Label Free as Possible: Leveraging Adaptive Feature Generation for Sparsely Annotated Object Detection,https://papers.cool/venue/33020@AAAI
Concept Conductor: Orchestrating Multiple Personalized Concepts in Text-to-Image Synthesis,https://papers.cool/venue/33021@AAAI
Towards Open-Vocabulary Remote Sensing Image Semantic Segmentation,https://papers.cool/venue/33022@AAAI
VersaFusion: A Versatile Diffusion-Based Framework for Fine-Grained Image Editing and Enhancement,https://papers.cool/venue/33023@AAAI
PromptHaze: Prompting Real-world Dehazing via Depth Anything Model,https://papers.cool/venue/33024@AAAI
Optimized Gradient Clipping for Noisy Label Learning,https://papers.cool/venue/33025@AAAI
Personalized Lip Reading: Adapting to Your Unique Lip Movements with Vision and Language,https://papers.cool/venue/33026@AAAI
FlexDataset: Crafting Annotated Dataset Generation for Diverse Applications,https://papers.cool/venue/33027@AAAI
Exploring Salient Object Detection with Adder Neural Networks,https://papers.cool/venue/33028@AAAI
Sequential Joint Dependency Aware Human Pose Estimation with State Space Model,https://papers.cool/venue/33029@AAAI
Adversarial-Inspired Backdoor Defense via Bridging Backdoor and Adversarial Attacks,https://papers.cool/venue/33030@AAAI
Unified Coding for Both Human Perception and Generalized Machine Analytics with CLIP Supervision,https://papers.cool/venue/33031@AAAI
GRPose: Learning Graph Relations for Human Image Generation with Pose Priors,https://papers.cool/venue/33032@AAAI
RoDA: Robust Domain Alignment for Cross-Domain Retrieval Against Label Noise,https://papers.cool/venue/33033@AAAI
ImagePiece: Content-aware Re-tokenization for Efficient Image Recognition,https://papers.cool/venue/33034@AAAI
Equirectangular Point Reconstruction for Domain Adaptive Multimodal 3D Object Detection in Adverse Weather Conditions,https://papers.cool/venue/33035@AAAI
RA-SGG: Retrieval-Augmented Scene Graph Generation Framework via Multi-Prototype Learning,https://papers.cool/venue/33036@AAAI
Action-Agnostic Point-Level Supervision for Temporal Action Detection,https://papers.cool/venue/33037@AAAI
FOCUS: Towards Universal Foreground Segmentation,https://papers.cool/venue/33038@AAAI
CLIMB-ReID: A Hybrid CLIP-Mamba Framework for Person Re-Identification,https://papers.cool/venue/33039@AAAI
End-to-End Autonomous Driving Through V2X Cooperation,https://papers.cool/venue/33040@AAAI
FreeNet: Liberating Depth-Wise Separable Operations for Building Faster Mobile Vision Architectures,https://papers.cool/venue/33041@AAAI
SGFormer: Semantic-Geometry Fusion Transformer for Multi-modal 3D Panoptic Segmentation,https://papers.cool/venue/33042@AAAI
Separating the Wheat from the Chaff: Spatio-Temporal Transformer with View-interweaved Attention for Photon-Efficient Depth Sensing,https://papers.cool/venue/33043@AAAI
ReMoGPT: Part-Level Retrieval-Augmented Motion-Language Models,https://papers.cool/venue/33044@AAAI
STGC-NeRF: Spatial-Temporal Geometric Consistency for LiDAR Neural Radiance Fields in Dynamic Scenes,https://papers.cool/venue/33045@AAAI
KeyPose: Category-Level 6D Object Pose Estimation with Self-Adaptive Keypoints,https://papers.cool/venue/33046@AAAI
Fine-grained Adaptive Visual Prompt for Generative Medical Visual Question Answering,https://papers.cool/venue/33047@AAAI
OTPNet: ODE-inspired Tuning-free Proximal Network for Remote Sensing Image Fusion,https://papers.cool/venue/33048@AAAI
Cross-Lingual Text-Rich Visual Comprehension: An Information Theory Perspective,https://papers.cool/venue/33049@AAAI
Building a Multi-modal Spatiotemporal Expert for Zero-shot Action Recognition with CLIP,https://papers.cool/venue/33050@AAAI
Backdoor Attacks Against No-Reference Image Quality Assessment Models via a Scalable Trigger,https://papers.cool/venue/33051@AAAI
OLMD: Orientation-aware Long-term Motion Decoupling for Continuous Sign Language Recognition,https://papers.cool/venue/33052@AAAI
Yuan: Yielding Unblemished Aesthetics Through a Unified Network for Visual Imperfections Removal in Generated Images,https://papers.cool/venue/33053@AAAI
Instruction-guided Multi-Granularity Segmentation and Captioning with Large Multimodal Model,https://papers.cool/venue/33054@AAAI
Where Precision Meets Efficiency: Transformation Diffusion Model for Point Cloud Registration,https://papers.cool/venue/33055@AAAI
DVP-MVS: Synergize Depth-Edge and Visibility Prior for Multi-View Stereo,https://papers.cool/venue/33056@AAAI
MSP-MVS: Multi-Granularity Segmentation Prior Guided Multi-View Stereo,https://papers.cool/venue/33057@AAAI
ChangeDiff: A Multi-Temporal Change Detection Data Generator with Flexible Text Prompts via Diffusion Model,https://papers.cool/venue/33058@AAAI
Efficient Neural Network Encoding for 3D Color Lookup Tables,https://papers.cool/venue/33059@AAAI
Gaze Label Alignment: Alleviating Domain Shift for Gaze Estimation,https://papers.cool/venue/33060@AAAI
Everywhere Attack: Attacking Locally and Globally to Boost Targeted Transferability,https://papers.cool/venue/33061@AAAI
Light-T2M: A Lightweight and Fast Model for Text-to-motion Generation,https://papers.cool/venue/33062@AAAI
D^2-DPM: Dual Denoising for Quantized Diffusion Probabilistic Models,https://papers.cool/venue/33063@AAAI
GaitCycFormer: Leveraging Gait Cycles and Transformers for Gait Emotion Recognition.,https://papers.cool/venue/33064@AAAI
TGFormer: Transformer with Track Query Group for Multi-Object Tracking,https://papers.cool/venue/33065@AAAI
Frequency-Aware Density Control via Reparameterization for High-Quality Rendering of 3D Gaussian Splatting,https://papers.cool/venue/33066@AAAI
World Knowledge-Enhanced Reasoning Using Instruction-Guided Interactor in Autonomous Driving,https://papers.cool/venue/33067@AAAI
DCA: Dividing and Conquering Amnesia in Incremental Object Detection,https://papers.cool/venue/33068@AAAI
DetRF: Detachable Novel Views Synthesis of Dynamic Scenes Using Backdrop-Driven Neural Radiance Fields,https://papers.cool/venue/33069@AAAI
TranSplat: Generalizable 3D Gaussian Splatting from Sparse Multi-View Images with Transformers,https://papers.cool/venue/33070@AAAI
Training-Free and Hardware-Friendly Acceleration for Diffusion Models via Similarity-based Token Pruning,https://papers.cool/venue/33071@AAAI
When Open-Vocabulary Visual Question Answering Meets Causal Adapter: Benchmark and Approach,https://papers.cool/venue/33072@AAAI
Interpretable Face Anti-Spoofing: Enhancing Generalization with Multimodal Large Language Models,https://papers.cool/venue/33073@AAAI
"Hand1000: Generating Realistic Hands from Text with Only 1,000 Images",https://papers.cool/venue/33074@AAAI
AdaDiff: Adaptive Step Selection for Fast Diffusion Models,https://papers.cool/venue/33075@AAAI
DocKylin: A Large Multimodal Model for Visual Document Understanding with Efficient Visual Slimming,https://papers.cool/venue/33076@AAAI
RepFace: Refining Closed-Set Noise with Progressive Label Correction for Face Recognition,https://papers.cool/venue/33077@AAAI
DSRC: Learning Density-Insensitive and Semantic-Aware Collaborative Representation Against Corruptions,https://papers.cool/venue/33078@AAAI
StoryWeaver: A Unified World Model for Knowledge-Enhanced Story Character Customization,https://papers.cool/venue/33079@AAAI
GeoBEV: Learning Geometric BEV Representation for Multi-view 3D Object Detection,https://papers.cool/venue/33080@AAAI
Just a Few Glances: Open-Set Visual Perception with Image Prompt Paradigm,https://papers.cool/venue/33081@AAAI
Textured Mesh Saliency: Bridging Geometry and Texture for Human Perception in 3D Graphics,https://papers.cool/venue/33082@AAAI
R^2-Art: Category-Level Articulation Pose Estimation from Single RGB Image via Cascade Render Strategy,https://papers.cool/venue/33083@AAAI
Common Sense Bias Modeling for Classification Tasks,https://papers.cool/venue/33084@AAAI
IRMamba: Pixel Difference Mamba with Layer Restoration for Infrared Small Target Detection,https://papers.cool/venue/33085@AAAI
Semi-supervised Infrared Small Target Detection with Thermodynamic-Inspired Uneven Perturbation and Confidence Adaptation,https://papers.cool/venue/33086@AAAI
MOCID: Motion Context and Displacement Information Learning for Moving Infrared Small Target Detection,https://papers.cool/venue/33087@AAAI
Decoupling Scattering: Pseudo-Label Guided NeRF for Scenes with Scattering Media,https://papers.cool/venue/33088@AAAI
PanoDiT: Panoramic Videos Generation with Diffusion Transformer,https://papers.cool/venue/33089@AAAI
SIGraph: Saliency Image-Graph Network for Retinal Disease Classification in Fundus Image,https://papers.cool/venue/33090@AAAI
Visual Perturbation for Text-Based Person Search,https://papers.cool/venue/33091@AAAI
EDENet: Echo Direction Encoding Network for Place Recognition Based on Ground Penetrating Radar,https://papers.cool/venue/33092@AAAI
View Transformation Robustness for Multi-View 3D Object Reconstruction with Reconstruction Error-Guided View Selection,https://papers.cool/venue/33093@AAAI
Rethinking Pseudo-Label Guided Learning for Weakly Supervised Temporal Action Localization from the Perspective of Noise Correction,https://papers.cool/venue/33094@AAAI
Matching While Perceiving: Enhance Image Feature Matching with Applicable Semantic Amalgamation,https://papers.cool/venue/33095@AAAI
DiMSOD: A Diffusion-Based Framework for Multi-Modal Salient Object Detection,https://papers.cool/venue/33096@AAAI
Pragmatist: Multiview Conditional Diffusion Models for High-Fidelity 3D Reconstruction from Unposed Sparse Views,https://papers.cool/venue/33097@AAAI
Point Cloud Mamba: Point Cloud Learning via State Space Model,https://papers.cool/venue/33098@AAAI
DZAD: Diffusion-based Zero-shot Anomaly Detection,https://papers.cool/venue/33099@AAAI
Few-Shot Domain Adaptation for Learned Image Compression,https://papers.cool/venue/33100@AAAI
SVTformer: Spatial-View-Temporal Transformer for Multi-View 3D Human Pose Estimation,https://papers.cool/venue/33101@AAAI
Enhancing Implicit Neural Representations via Symmetric Power Transformation,https://papers.cool/venue/33102@AAAI
Bootstraping Clustering of Gaussians for View-consistent 3D Scene Understanding,https://papers.cool/venue/33103@AAAI
MTGA: Multi-View Temporal Granularity Aligned Aggregation for Event-Based Lip-Reading,https://papers.cool/venue/33104@AAAI
Transtreaming: Adaptive Delay-aware Transformer for Real-time Streaming Perception,https://papers.cool/venue/33105@AAAI
Iterative Self-Training with Class-Aware Text-to-Image Synthesis for Visual Task Learning,https://papers.cool/venue/33106@AAAI
Enhancing Multimodal Large Language Models Complex Reason via Similarity Computation,https://papers.cool/venue/33107@AAAI
Toy-GS: Assembling Local Gaussians for Precisely Rendering Large-Scale Free Camera Trajectories,https://papers.cool/venue/33108@AAAI
Beyond Spatial Domain: Cross-domain Promoted Fourier Convolution Helps Single Image Dehazing,https://papers.cool/venue/33109@AAAI
PhyCamo: A Robust Physical Camouflage via Contrastive Learning for Multi-View Physical Adversarial Attack,https://papers.cool/venue/33110@AAAI
CAMSIC: Content-aware Masked Image Modeling Transformer for Stereo Image Compression,https://papers.cool/venue/33111@AAAI
Pose Magic: Efficient and Temporally Consistent Human Pose Estimation with a Hybrid Mamba-GCN Network,https://papers.cool/venue/33112@AAAI
